236757107129606144,31 91 0 29
200810315208859648,35 70 14 31
270550010297475072,12 31 0 11
197258620688277505,16 36 1 15
149486009829171201,11 25 0 9
302660465140592640,25 58 0 23
229271121676075008,28 49 14 22
275455240424267776,45 139 0 45
197859727374426113,26 43 12 24
160126279658647552,30 71 0 29
252597747386023936,24 73 0 22
207712298259841024,16 61 0 15
217466521558073344,36 88 1 28
306477386650763265,37 113 0 36
278905613310910464,27 47 14 27
291914121228734466,13 63 0 12
193314812887973889,32 75 0 22
163801429482545152,46 132 0 44
164849648941543424,50 122 16 47
146954822657126401,26 53 0 16
290282025338933250,26 79 0 24
289393642710368256,7 17 0 5
156331168449568768,42 71 14 42
240084356134232064,43 55 17 30
239714313617678338,41 129 4 40
304493128549806080,39 87 19 38
170087294471110657,36 122 0 35
261468536835284992,11 23 0 9
278532047574810624,12 21 0 11
192398173212389376,20 66 0 16
192224101123899392,26 44 13 25
190039594409005056,37 92 10 35
194617089984700416,45 104 14 44
205396111303770112,36 68 0 14
225472411993247746,14 29 0 13
287332586500521985,25 76 0 24
242096229725663234,33 50 13 30
274920462620958720,20 24 7 12
182869104649179138,45 86 19 44
277081393283092480,19 82 0 18
306082232865521664,29 90 0 25
156571917451673602,32 53 12 29
211291994230767616,29 61 1 23
225603764898365441,16 35 1 14
176675078103252992,22 40 0 21
271871291827568640,22 69 1 21
261382788748550144,27 97 0 27
299074335388352513,37 86 0 36
258950641664270336,21 36 37 40
285535063171530753,62 85 35 62
200608426815000576,18 56 0 17
223777879345991682,49 102 16 46
184906030600298497,56 62 24 40
301913664951291905,17 55 0 15
283900777607622656,21 76 0 18
187103400964534272,22 54 0 17
294679832950878208,9 19 0 8
212394635023220738,55 105 9 54
257314925960105984,41 134 0 40
239881783620034561,55 105 9 54
153135750320369664,57 100 23 55
223187052794085377,24 81 0 22
233442591797047296,22 48 0 21
250011124374851584,43 139 0 42
246639059294896128,29 35 17 28
237443626379145216,19 49 0 17
149071977393569792,36 76 2 33
254522060661993472,34 56 18 32
238532493203107840,15 32 1 13
211825555870466048,20 54 0 19
240316355566530560,45 83 17 44
232692843070754816,0 29 30 33
202714554386493441,21 49 0 21
153089088927440897,48 51 14 25
303751697279365123,20 79 0 19
181518056365887489,30 47 11 29
193091688804253697,37 68 13 37
167862652272508928,39 105 0 38
296032885834649602,34 100 0 33
225926050985693184,40 111 0 38
302688772426969088,27 89 0 26
302311469742161920,30 86 0 28
292577144314425346,16 37 0 14
306602834021986305,56 91 31 54
239336939415818241,71 140 21 70
144724480621674496,53 127 0 40
242255411670032384,49 80 32 48
153255145394802688,47 136 0 45
195808029105602560,23 34 12 22
287423183651483648,29 72 0 27
160136778056073216,9 23 0 9
270883713229942784,20 23 10 20
278705968886464512,46 127 4 44
256645967955238912,16 47 0 14
167934572091285504,31 48 0 24
192769616257363968,45 107 0 45
278508026959372291,55 140 16 49
232494372795609089,25 42 0 24
168332120895393792,28 45 11 25
275416623488311296,25 66 0 24
157654161062756352,28 56 2 26
206141460129648640,24 65 0 20
283883346298290176,23 58 1 17
226525844984713216,18 39 0 14
276236064920846338,23 97 0 22
142060380603162624,19 58 0 16
183176765039050752,57 118 1 33
304073073005584384,38 100 0 35
154925128889802752,38 79 16 36
226977118251282432,34 100 0 31
296546835030503424,26 53 12 25
283310442024144896,49 133 0 48
225965083304550400,48 101 16 45
281442168869122048,42 65 19 41
204368087636652033,22 73 0 21
160034911036780546,37 89 0 36
203875122803785728,54 137 0 53
144971722528010243,0 38 39 48
210304101345533952,85 110 52 80
276845002037006336,43 74 21 42
192893042078924800,11 21 0 6
292565756720336896,7 17 0 5
197209958469730304,46 78 21 45
303388118139142144,44 85 17 37
227646441013788672,13 31 1 11
252867361697304576,11 37 0 11
304546966715650049,57 87 20 55
204348554553200641,40 114 0 38
261843784512454656,110 113 80 99
243734621194440704,40 118 0 40
302658632061956096,14 51 0 13
235011412722860033,12 31 0 11
154925506301665280,61 81 47 59
142144585311846400,31 103 0 29
155390071447617537,26 35 22 26
243477032078557184,46 140 0 45
154123299532713984,30 80 0 21
152981937080901634,22 72 0 21
293327937413992448,62 119 23 61
295012445305593856,16 48 0 13
282390891174453248,23 83 0 19
192957089319108609,53 112 18 49
214919001854312448,50 106 0 33
223295975056343040,55 105 9 54
298561874969120768,25 84 0 22
166727564738560000,11 24 0 10
149406544499445760,21 62 0 19
172152360154566656,7 22 0 6
297322177194229760,52 78 16 52
213908744919187456,34 87 0 34
258919306195259392,21 70 0 20
225952105968574464,18 37 0 17
190051661291601920,23 43 0 21
261487700559949826,9 27 0 7
221471280472395776,33 44 0 8
278032934081019904,29 43 0 27
191797322164871168,20 33 0 19
256369701859508224,23 62 0 22
267657161335787522,27 47 14 26
303555210662539265,44 99 16 37
175162251374903296,33 51 19 32
205787536549883906,31 67 1 25
260429121442701312,29 73 0 27
268291252016013313,12 36 0 10
190062008647954435,35 109 0 34
245713321716760576,28 79 0 26
238840296337711104,38 57 16 36
279201236417388544,55 93 21 54
275349040886059008,6 19 0 6
250460049175093249,18 57 0 16
197138349109157888,32 111 0 29
264649350263758848,24 67 0 22
260805098475769856,26 86 0 24
256304123895488512,42 97 15 41
211830807004852225,90 110 80 89
274141945352318976,29 51 15 22
195016362303823872,61 133 27 60
149678293661138946,44 101 0 21
274721673691926529,23 47 1 20
297966942340395008,14 36 0 13
206213342233243648,15 32 0 14
229896924432580608,59 89 0 58
246569425560551426,50 106 16 44
283227629887315968,31 53 20 31
280390145264451584,28 78 0 25
223593149627510784,97 131 66 97
171994943504646144,41 104 0 38
200070926551883777,25 55 1 19
281917836601982977,22 70 0 21
230411762799874048,10 26 0 9
217486285177233408,46 103 16 43
230541723250614272,45 101 16 42
183175951440560128,45 138 0 44
298555684465815552,30 47 2 27
215938972763963392,41 95 16 37
154918174662459393,15 30 0 14
254114026232086528,54 116 1 30
153018104350392321,31 62 17 29
294767351222640641,36 105 0 32
203404874216509440,39 132 0 39
294106211610161155,53 107 12 53
177091245284401152,24 43 12 23
294146329804931073,14 48 0 14
221977189158100993,43 66 0 21
216680278050086912,10 26 1 9
214290577901096962,11 27 0 7
244441394914148352,46 106 21 45
223359325698142208,36 81 16 32
154488447162253312,39 140 0 38
305255774802833408,10 27 0 8
264697433576071168,14 26 0 14
147816274267873280,26 96 0 25
157415027052261376,26 60 0 25
202806904731353088,25 63 2 24
235785072949727233,47 63 30 40
283965110060474368,53 64 20 52
264541623579447296,23 70 0 21
166751216079081472,54 140 14 52
305322153589489664,25 42 0 13
302432529892380672,8 27 0 7
225299925263593472,35 48 0 34
302994474487914496,20 66 0 19
239338206326300672,78 140 28 77
216613412753518592,32 118 0 29
176027532041256960,78 97 19 33
290894553257500673,33 72 16 27
260321692696584192,11 35 0 9
269642749014310912,20 34 12 18
170446318374887425,32 57 2 29
220595308810346496,0 25 26 32
290437613180043264,9 22 0 9
277484407156260864,64 133 22 63
255280134892953600,93 140 47 92
298071716385673216,35 96 0 34
151778427458961408,62 132 11 59
260163348992249856,25 32 14 19
179814271243395072,21 41 8 20
180948499108597760,33 113 0 32
291307339884154881,23 38 0 22
209877079238508544,26 52 0 25
281093836263018496,19 31 0 18
297887276069949440,24 84 0 23
176590923382259712,27 99 0 26
258932648334999552,44 99 15 43
294906845506703360,38 100 0 38
194345500231729152,18 62 0 17
204511998451527680,26 53 1 20
159643502433665024,0 21 22 27
219167584195575809,22 49 0 18
165100577305534465,23 42 9 22
289245264882061313,71 138 0 70
145780870601641984,38 59 15 37
167773548453167106,11 42 0 11
302214023330533376,45 90 15 42
210290537092227072,25 49 0 15
166617078042853376,40 113 1 38
224264854846980096,26 61 0 20
239963602201739264,34 116 0 33
256567207344087040,47 96 16 41
199278266220158976,65 139 0 63
263282564800868352,29 41 12 28
230265066723876864,61 129 1 37
303660345195626496,29 65 0 27
256033167549550592,34 66 17 33
286565955935563777,21 42 0 19
188468940517814272,31 90 0 29
171020631696080896,4 17 0 4
280924713717481472,27 73 0 26
149654549588746240,27 78 0 26
296649595629486081,64 133 22 62
203407814075490304,41 61 16 37
234896723300986880,38 52 10 36
252392104859410432,29 96 0 28
204823379256156160,31 71 0 30
197517522625507329,31 85 0 29
224082322805362688,31 46 16 31
264592576005435392,44 60 29 43
302184755745677312,16 54 0 15
210725205310578688,53 80 18 49
285730853148061697,50 113 16 44
259169206833119232,38 140 0 38
214703053746610176,29 82 0 27
275370796510236672,13 34 0 11
194262956492591104,22 65 0 19
276775380831043584,33 113 0 32
219787649479737344,4 13 0 4
285046242222952448,64 120 0 58
259682870531080194,43 121 11 42
165321113780498432,39 63 17 39
281197351551508480,43 120 4 41
263613264896856066,13 56 0 12
305184643513200640,50 103 16 44
297500338649436160,29 67 1 23
223036385160990720,29 67 0 27
277342316723859456,32 114 0 30
237331596494110721,25 28 16 25
188653141946937344,37 74 17 36
148054384901758976,68 115 13 67
260727013294346240,40 80 16 33
191124975330136064,49 125 0 46
225083352540127233,40 77 16 36
253739059657183232,47 130 0 46
206136833753616385,31 83 0 27
151337543223353344,52 116 16 48
302463764761018369,69 107 0 68
165677658800271361,4 21 0 4
183887921823232000,42 97 16 39
279133557031587840,8 23 0 7
234479041959301120,39 124 0 37
275560597351956480,31 72 0 24
221439290587099136,95 129 62 95
252784179979382784,35 83 16 30
166489198059196416,23 41 14 23
181585668605091841,19 27 10 19
221122075392344064,19 30 13 19
143173045287264256,49 131 0 47
249460449932881920,38 83 18 36
233919505208836096,31 68 0 29
182604468871901184,38 113 0 34
238872768324698112,27 76 0 26
281059778757812224,55 138 0 54
190279235804475394,26 98 0 23
306203364352487425,21 77 0 18
212715234874499073,40 109 10 38
244453721889714176,61 69 0 18
306072724281896960,64 128 22 63
251972351657394176,33 65 23 33
244460852315557888,37 111 0 34
284657199467335680,31 82 0 30
257283430981726208,23 74 0 20
177013466085867520,14 40 1 13
209318267964227584,24 40 12 17
178058250569269248,36 118 0 36
169332097515917312,29 81 1 22
245067613099679744,50 140 0 49
182127681343733760,43 72 23 42
304065552840810496,47 57 23 42
168323337855057920,7 18 0 7
200786986540343296,39 67 2 33
200567150619017217,26 47 0 25
200383959945846784,47 105 22 46
270077622652915713,17 29 1 15
212085271313915904,61 129 1 38
306089862178676737,32 129 0 31
189553659175116801,45 99 16 42
292106359133065216,45 113 15 43
290699861890846720,31 92 0 29
225306799773982720,37 95 0 37
275253066750644224,63 90 1 60
187664708088770560,21 78 0 19
279751067695202307,21 71 0 19
283174513166917633,46 113 0 45
146522515999686656,48 116 16 45
273634296135290881,24 27 12 24
181865872984522752,50 123 0 48
268368699742896129,57 86 19 57
250274648485404674,4 29 0 3
161557149451943936,38 80 0 33
292864194267713536,21 45 0 18
199866995397767168,32 35 15 22
165476432879947778,14 42 0 11
178900500228472832,47 128 0 46
173209748148199425,59 140 0 58
255642531163955201,22 67 0 20
210741852662538240,31 80 0 24
252597529290616832,25 51 1 20
188795467176476673,30 53 14 30
195012906444787714,22 65 0 21
167843979478564864,42 90 16 38
239221575340146688,24 59 0 23
277383466839076865,63 127 22 62
243710625350569985,8 27 0 8
248499794937532416,87 110 9 49
182016553628340224,13 27 0 12
242529450649071616,15 32 0 13
229448427262599170,37 99 10 36
283300245922795520,37 77 0 36
274391040939667457,65 134 30 64
161757134051213312,22 32 0 19
157991391258087424,30 69 2 26
214994088511029248,33 76 14 33
281075712910295040,31 71 18 30
247168053232676864,29 86 0 28
263504754020347904,30 95 1 29
152833408396042240,54 116 1 31
271062814163103744,47 140 0 46
304364275122720768,49 122 18 48
188115948249677825,35 57 0 34
250053679934234625,37 62 9 37
263309157015367680,47 135 0 46
234481336365228032,31 51 1 25
168076817486450688,43 81 0 40
284651768141475840,4 14 0 4
213215074146451456,29 101 0 28
304985967838765056,48 111 18 46
272581051757514752,23 45 8 23
165983331673063424,44 94 16 41
226108259864571905,31 50 16 30
232600589551411200,18 47 0 9
246605605387771906,57 125 21 56
194951816528658432,30 103 0 30
204346629673857025,53 113 1 29
261089858469122048,62 121 0 46
291547845469810688,3 19 0 3
283879835711991808,13 35 0 11
258605056314728448,71 134 22 48
223244573604978688,23 32 0 8
167055575845318658,63 111 2 61
254893503908282368,69 72 39 45
282419508830928896,48 130 0 48
239338365571436544,59 140 20 59
162483822166949889,8 24 0 8
211838138744700928,95 110 80 91
220638518295281665,16 31 0 15
201698148769464320,39 79 10 38
156857134246666240,14 27 0 6
296216118283087873,22 71 0 21
256247085731549185,7 20 0 5
259363529042325504,18 46 0 17
254155289769684992,21 62 0 20
198789340078407680,11 41 0 10
222722643072270336,56 100 11 54
227182584751325184,15 66 0 14
236837809510563841,11 26 0 8
294937694449070080,22 75 0 20
234846954004291585,49 96 19 46
167190179650600961,46 66 15 41
261626230355410944,56 135 0 56
180536500960755713,12 25 0 10
239917183692570627,29 45 12 28
239956115113271296,63 139 0 46
271995040392413184,42 93 14 37
156620072041984000,52 69 14 52
162199360514433024,29 58 0 28
283022528186810368,23 40 15 22
179196706200625153,35 53 13 35
203850456043225088,54 123 16 51
226230372663451649,46 113 16 44
278623659759898624,24 55 1 18
188785619122667520,48 96 21 41
155046079749042177,71 140 21 71
244020853216526337,25 38 10 25
176229319910244352,22 58 0 21
272854658660306944,29 80 0 25
148730083115409408,40 100 1 39
233532123657674752,14 42 0 13
203772680732819456,48 94 16 45
189745762157076481,16 28 10 15
207770607490838529,17 46 0 16
194600186704699394,39 131 0 37
248110777444216833,29 87 0 28
233561915488604161,29 65 0 28
194970585779011587,37 110 0 37
176709710437826561,24 37 12 21
298443583281831936,18 59 0 16
302628722782138368,51 105 23 50
203482275889946625,26 67 0 25
227787210345283584,44 138 0 42
305518572757729280,70 139 0 68
290616151988379648,69 134 22 67
248087331377147905,10 24 0 10
243942662980382720,21 67 0 20
193628005761941504,16 44 1 12
290185506053054465,37 105 0 29
286107593934508032,44 83 0 42
220926322959060992,32 111 0 31
303334854760730625,53 92 17 46
268308838694924288,13 25 0 11
291893196059967489,29 62 1 26
257318726167302146,32 52 0 29
244550186620301312,45 75 19 39
228393547601149952,17 53 0 14
202722146248704001,29 77 0 27
170494829728505856,18 65 0 16
225965821166501888,41 77 0 24
276681898309341184,26 87 0 25
225857545191976960,5 17 0 5
221740294918504448,34 76 16 31
223650485972893696,32 47 0 31
272337870382047232,35 53 9 35
251262004508110848,43 84 16 36
262537212053311488,28 46 11 21
278773471977279489,20 76 0 18
178590088291291137,47 137 0 47
243967929153122304,30 72 0 29
273577568064647168,32 106 0 31
245643209915641858,55 112 1 31
200998719150227456,57 140 19 54
165413308961271809,34 50 0 26
203815404152430592,33 80 11 33
227170383344844801,40 139 0 38
297157903041851395,16 20 0 9
280816060201046016,23 33 11 23
297652830980939777,10 33 0 9
210696466161860608,18 36 0 17
255669156840615936,33 70 0 31
282759121617448960,37 76 16 31
299074142408417280,23 59 1 17
296282971332280320,48 88 23 39
276825695689244674,36 51 0 23
171683847728152576,40 53 27 38
268183340933345281,9 39 0 8
166292132955561984,5 8 0 5
272930819071426561,58 135 0 57
145274203019554816,27 69 1 23
225457710584430593,27 94 0 26
262454240381898753,29 86 0 27
227273408172392449,27 39 0 26
278447838680211456,58 139 0 56
148723908898590720,30 84 0 29
290752047718989824,14 43 0 12
304867075711721472,28 79 0 25
204120447422443520,26 64 0 22
249810750078590976,47 102 0 24
293716434687762433,117 140 78 94
243577259351474176,16 24 0 7
274105186207797248,35 107 0 32
295726496474075137,32 71 1 25
175863572365189121,40 104 0 40
226039200804388864,39 106 0 35
248213181548335106,9 29 0 9
209932008145698817,25 62 1 19
304168699265445889,64 140 18 62
219595822839513088,38 79 16 36
236747250620055552,45 103 16 44
271676776420372480,10 30 0 10
259230188041273344,21 41 0 20
302943266230386690,15 25 0 15
209914865840689153,21 46 0 20
224460070430322688,43 111 0 42
234325098667077634,35 53 7 33
232539381934723073,63 131 5 62
283356269094514688,52 135 16 52
212909431279714305,55 108 0 28
305294806874193920,25 74 0 23
303540992177483776,34 99 0 31
188095441940922368,17 27 11 17
190401524848005120,72 122 0 70
152807760201920512,15 38 0 14
157220969075851264,28 107 0 26
289637918681735169,69 90 47 68
298067740034469889,24 53 10 24
242039732220088320,24 61 0 23
300792246612160512,21 64 0 20
248908949636648961,53 121 17 51
292964031147417600,36 97 0 34
295509638365982720,15 46 0 14
306396180613562369,45 88 16 37
147193629532893184,28 38 0 25
215104755050086400,22 56 59 63
254269836207722496,57 134 13 56
215939774001856512,47 107 16 44
300548524137910272,42 88 16 35
284509895749939200,34 112 0 33
210836560139141120,41 85 1 37
298434892654587904,42 111 0 41
303228566659805184,51 138 0 49
149943465688580096,21 56 0 20
183801053681168384,25 51 8 24
286124585169063939,15 39 1 12
171073396413693952,12 37 0 12
283529908955774976,71 116 30 69
303265250164232192,49 126 13 47
296660827937832960,147 257 18 146
223988299096801281,45 97 16 43
151407055465484290,137 227 16 136
204077308871577602,135 218 18 135
301641870054932480,23 66 0 21
146087415658983425,25 46 11 24
156661134294925313,32 51 1 24
186114891927658498,27 70 0 24
172575468653002752,21 43 0 20
161578410584453120,8 19 0 7
231462813128867840,15 49 0 14
210623078378643456,38 100 16 35
183164756968996864,24 31 12 21
291626941780463616,62 140 18 59
193143727450103809,36 75 1 29
216728881917464579,71 116 0 69
300961608283336704,40 119 0 38
211441462540369920,13 41 0 10
285206758354452480,39 61 18 33
270919893333987328,61 138 1 37
300031513238573056,49 114 18 45
269265500654141440,36 86 1 29
280112960746168320,24 81 0 23
292660464058515456,16 30 0 15
194342178380713984,44 140 0 43
221614243588481024,24 104 0 24
228310231560626176,30 67 16 27
218388915961348098,44 75 1 43
200367984127123457,55 122 1 32
281606833184047105,82 138 0 81
155090715590926336,32 62 0 29
158253569139687424,38 90 0 36
177565193231020033,14 32 0 12
236544460165611520,64 108 46 63
173563122592911360,34 74 16 31
234312012270813184,39 54 31 38
197947308560760833,59 121 13 57
154083638030516224,57 136 0 55
264985062246850560,44 88 16 39
268910582768476160,14 54 0 12
220075554731331584,22 78 0 21
162138127601897472,26 50 14 25
300771275188629504,42 91 0 41
288584288675434497,57 104 8 57
221255890567827456,26 117 0 25
282859210587394053,15 43 0 14
190666961540222977,32 98 1 30
175593689853337600,34 108 0 31
266543078398099456,21 75 0 20
230662468865765376,40 59 18 39
249784845985800192,54 140 16 48
219067915033526272,37 76 16 35
297377441461198848,33 81 0 32
181683014022082562,137 215 91 136
171992749963358208,49 96 1 25
244432427601248256,47 74 0 46
221939755250757632,21 50 0 20
198987730854748160,33 64 1 27
256687990829617152,26 44 0 20
286713435981488129,34 60 14 33
260866792619122688,31 74 1 25
275721184442716162,35 85 1 30
304011001492299778,57 133 1 33
233880405839855616,8 21 0 6
216385988979724289,39 63 10 38
203012278906388481,26 91 0 25
285485586989584384,73 108 0 66
246198900430630912,33 55 13 32
250953970401558528,94 140 60 93
214496673081212928,38 89 2 35
216262382975062016,35 69 19 31
298081119906172929,15 45 0 12
260443562112602112,53 91 15 52
211433342200053761,21 64 0 18
306328082049011712,45 128 15 44
151693174019067904,34 45 22 28
234193590371352576,40 85 19 39
169349121893859328,40 125 0 39
292792962381934592,42 102 0 42
302402901442166784,27 89 0 24
280961611018170369,42 97 16 37
274828544310386688,45 89 16 40
264804480774705152,50 108 1 26
302913729832558592,31 88 0 29
269756125090574337,12 27 0 10
278425394972069888,53 99 16 46
178195039183306753,14 32 2 14
255238582040662017,8 29 0 7
286977840874921984,13 34 0 12
243720993741357056,87 118 19 86
284264046675492864,40 96 16 34
261455828085776385,26 65 0 18
298253216339070978,26 60 1 20
303886388816916481,46 118 18 45
223406423441285120,45 92 8 44
286121200231538688,41 96 13 39
293703898101862401,37 108 0 34
306399469107310592,32 92 0 30
301225623026819073,27 89 0 25
192524236957548544,41 88 0 39
290956058531344384,14 41 0 13
225289271546875904,48 117 14 48
153005496390000641,41 56 9 40
178474526739415040,27 56 16 25
182477696419368960,43 62 0 11
158836237531217921,29 77 1 23
238210122923532288,28 61 1 26
306777283497177089,73 112 14 71
232996187848974336,31 100 1 28
178363662715723776,83 139 23 82
180543966905765888,19 32 12 18
200207182996836352,74 140 37 73
298087230914850818,45 131 0 45
295382320150622210,38 122 0 37
211290278676541440,37 121 0 36
252395666012250113,25 31 18 24
159589979151015936,33 117 0 29
246590275424768000,15 31 0 15
192145151660003329,15 42 0 15
164856225417281536,48 95 19 43
144734991551709184,13 26 1 12
179235335551721473,42 89 8 40
256431505075748865,30 91 0 28
276261620500537345,67 125 21 66
211741187407749121,24 61 0 24
299438614541123584,37 82 0 36
168363980807618560,58 122 0 55
282901325644193793,60 78 13 38
273417341453352961,19 39 0 18
287033218354511872,17 43 0 16
255442743755669505,22 67 0 21
246563817495085056,62 120 11 59
148370802910306305,13 36 8 13
149968090493489153,19 88 0 17
264257434510573568,37 56 14 36
284126293010817024,29 76 1 23
274410133059162112,9 20 0 7
203035590936104961,6 20 0 6
251481983107100673,49 67 24 45
303095926254342146,38 47 25 37
293175889750007808,37 92 12 33
267402130640494593,73 140 16 56
202674037523087360,7 21 0 5
304168623495335938,23 51 8 22
234623376612790272,28 63 1 28
302719378301001728,45 91 0 22
276355916922765312,36 138 0 35
161972905868140544,13 31 0 12
179194852389560320,23 46 0 23
285369413518123008,21 58 0 17
216627644094087168,21 106 0 20
237847089231572992,18 32 0 18
290807001510998016,25 35 13 25
257824974222540800,22 46 8 22
281583139690786816,37 108 0 34
199374085078257664,30 105 0 28
291930332431802369,24 43 0 23
287700573866827776,62 126 22 60
286453179762212867,48 135 0 48
172642523121061888,61 121 0 59
192279423746179072,47 92 17 45
234308745134485504,44 116 4 44
306095277335539712,23 41 12 23
245037556356509696,23 91 1 20
277428278753648640,38 74 8 27
239004532653322240,53 139 4 51
287579748773801984,77 140 22 76
303111457493618688,49 105 18 46
242220900957683713,48 122 16 44
234660638620803073,51 119 18 50
277327779010326528,54 140 17 52
207661056598872067,37 120 0 35
246559744846884864,51 136 9 48
210153886516903936,32 62 16 29
143286371321262080,56 107 0 54
222722781274587136,55 115 1 31
301304199042449408,21 37 0 20
289002033120432128,9 38 0 8
170892269585571840,75 104 61 72
277793539629383681,59 140 15 57
238656057281503233,65 129 0 65
144337858063376384,16 58 0 16
225717099262267393,26 56 1 20
221444394987958272,38 66 16 35
199602834000445440,4 19 0 3
176296126964711425,14 38 0 13
257296991212683264,22 47 0 20
215222631664844800,30 72 1 25
210358992298459137,38 74 0 36
227790620335415298,36 77 0 35
295178141431894016,64 92 15 62
222723603500777473,41 86 16 37
146452332803137536,60 132 1 37
212237776157032448,36 75 21 35
175158291662508035,22 40 11 21
297500577955475456,47 75 21 46
167576907167174656,40 88 0 36
166212261009039361,41 132 0 40
166161568390848512,7 18 18 21
244383991514406912,32 80 0 31
304915318780862464,32 42 8 32
241741429309849600,28 72 0 24
192611176750915585,45 93 11 44
177194295202287616,40 94 0 40
233949016176619521,50 113 1 26
159635117999005696,77 140 15 55
199155653883871234,21 34 10 20
238048780581228544,7 20 0 7
303737512055173121,18 68 0 18
171849564960210944,56 130 0 54
223283475921371136,40 85 16 36
251504615600832513,73 140 32 71
191782981986291713,17 33 0 14
194550941398204416,28 54 1 22
241147234656321536,42 70 15 41
201255008090599424,29 80 1 28
252641594820415489,30 33 10 25
263820782176702465,94 97 25 36
199688066577862656,32 49 7 30
255163067913105408,77 124 53 75
144963182832787457,27 68 0 25
149646940953513984,23 72 0 20
207248894973837314,51 119 0 49
148333234755874816,32 90 0 31
240033433076785152,45 80 0 44
268183915330670592,23 83 0 20
284620390238670848,28 83 0 26
304035538489466880,53 107 21 51
182485191565127682,55 83 16 54
306450194772393984,44 72 17 43
203327887376523266,37 100 0 36
151977086662344705,45 114 0 44
280482491196911616,21 46 0 20
304802827673423873,42 93 0 41
293616996342452225,20 50 1 20
250960232484835328,46 49 16 34
244410118190555136,56 140 21 55
150068519030112256,5 18 0 5
302792992413073408,14 54 0 13
233882125487730688,38 119 12 36
266086964539817984,24 93 0 23
205292298253254658,16 41 0 15
175157389912317952,61 122 11 61
194416535123664896,30 65 11 29
284633447367057408,55 119 16 54
194729048499429377,26 42 0 25
271139456818479104,30 76 0 29
235575785468092416,67 131 19 67
269968096754802688,47 64 11 46
295427786405974016,28 86 0 28
259631964569616384,35 108 0 34
170172250044121090,46 107 16 42
156601109773950979,17 48 0 16
189723289411784706,27 40 14 26
255634759315775488,35 121 0 34
190954590190047233,37 65 16 34
175859420222332928,81 127 47 79
146046302919208962,17 29 0 16
283228636419608576,21 65 0 20
270125454537678848,41 119 0 35
305277303905210369,57 109 0 54
183511286028570624,65 129 0 64
175584164735758336,40 53 11 38
181115432399409152,26 73 0 24
171038419940687872,16 39 0 15
241836782277242880,54 98 0 53
257316402376110081,26 40 11 25
306390199678668800,36 90 0 35
203854813694402560,58 110 0 56
176293580699217921,20 54 3 20
144965653323984897,61 130 1 38
169663388601958400,46 112 16 43
225976806086438912,22 38 16 21
147919651274371072,59 133 14 58
247170150195933185,49 105 16 44
272365569360146432,29 62 14 29
173030496257839104,45 100 0 44
195321518912315394,38 127 0 38
148063692066521089,47 73 12 45
297289247696773120,36 57 0 27
274778330295828480,33 52 0 10
258702628291239936,23 38 0 20
287072242033115136,9 29 0 8
192993281871843328,21 37 12 21
